YEAR,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
1978,4.470062243,1.58499509,0.850977506,0.529830522,0.332557947,4.034235935,3.453393353,2.858235623,2.283548974,1.819081079,6.652927282,6.118806567,5.613778957,5.501710146,5.444565125,4.554486251,4.771883724,5.215560779,5.804884709,6.019948773,5.206989512,5.494274615,5.366624778,5.148123413,4.927599553,3.957463062,3.874475727,3.86873552,3.906138483,3.992837243,3.020039479,3.084103478,3.211465374,3.342121777,3.485335665,2.680985199,2.849247433,2.955624396,3.120925697,3.230984652,3.153733113,3.313359183,3.420389962,3.541245147,3.636258395,3.595492131,3.788673582,3.790266387,3.924390068,3.913217682,2.514428723,2.572697193,2.616452526,2.698720469,2.825427156,1.633282718,1.794289763,1.878785876,1.95694966,2.017369987,1.542371936,1.664911785,1.812469618,1.960122786,2.139568708,1.909361624,2.181231448,2.351577225,2.595640875,2.877614189,2.959198491,3.478843517,3.741683609,4.203493447,4.671585037,3.421218356,3.943124258,4.328822563,4.778604632,5.420310407,3.308060455,3.72701245,4.321695241,4.575259274,5.529725751,3.755625067,4.15270381,4.613483537,4.864654489,5.22853701,4.501326693,5.471847256,5.434394168,5.706951299,6.051760288,1.305883454
1979,5.542877181,1.965393911,1.055212107,0.656989848,0.412371854,4.740940267,4.058347569,3.358932044,2.683573657,2.137741786,6.825263069,6.277306622,5.759196902,5.644225087,5.585599797,4.111122854,4.307357439,4.707844075,5.239799371,5.433927696,4.904814607,5.175427822,5.055185831,4.849364658,4.641638362,3.973249199,3.889930831,3.884167727,3.921719889,4.008764486,2.376994331,2.427417434,2.527660662,2.63049691,2.743216827,2.260892515,2.402789168,2.492497563,2.631897241,2.724710685,2.633300427,2.766584818,2.855953255,2.956864778,3.036198829,3.013364834,3.175269287,3.17660421,3.289012628,3.279649105,2.90099602,2.968222662,3.018704923,3.113620708,3.259807231,2.778222111,3.052095903,3.195824216,3.328781206,3.431556485,2.588146847,2.793772428,3.041378943,3.289145432,3.590261128,2.32118472,2.651693133,2.858780156,3.155484985,3.498276073,1.949992069,2.292417115,2.465618101,2.769932098,3.078385515,2.292944217,2.642732216,2.901232144,3.202681828,3.63276123,3.154197178,3.553663034,4.12068616,4.362456517,5.272529205,3.755625067,4.15270381,4.613483537,4.864654489,5.22853701,6.526923705,7.934178521,7.879871543,8.275079383,8.775052417,8.488242449
1980,5.721679671,2.028793715,1.089251207,0.678183069,0.425674172,5.542716929,4.744685761,3.926986727,3.137413319,2.499271647,7.135467484,6.56260672,6.020949202,5.900751982,5.839462205,4.708233236,4.932969452,5.391623829,6.000841721,6.22316576,5.649196689,5.960879678,5.82238909,5.585331346,5.346079346,3.425591684,3.353757602,3.348788863,3.381164977,3.45621168,2.907740535,2.969422339,3.092048335,3.217846333,3.35573487,3.506285393,3.726344576,3.865468056,4.081654829,4.225593747,4.125652274,4.334471991,4.474487574,4.632587975,4.756882456,3.138921702,3.307572174,3.308962719,3.426054821,3.416301151,2.497015782,2.554880731,2.598333049,2.680031269,2.805860486,2.445820352,2.686926378,2.813458246,2.930507532,3.020986211,2.588146847,2.793772428,3.041378943,3.289145432,3.590261128,2.985717442,3.410847216,3.677221249,4.058869799,4.499798659,2.257885554,2.654377713,2.854926222,3.207289797,3.564446386,2.729695496,3.146109781,3.45384779,3.812716462,4.32471575,3.538855371,3.987036575,4.623208863,4.894463409,5.915520571,4.656975084,5.149352724,5.720719586,6.032171567,6.483385893,7.202122709,8.754955609,8.695030668,9.131122078,9.68281646,9.794125903
1981,4.380660998,1.553295188,0.833957956,0.519233912,0.325906788,5.650465572,4.836920933,4.003326092,3.198403629,2.547856687,6.756328754,6.2139066,5.701029724,5.587219111,5.529185928,5.178055416,5.425217467,5.929639755,6.599649894,6.844159062,5.527589715,5.832563285,5.697053904,5.465099164,5.230997403,3.309017135,3.239627602,3.234827951,3.266102291,3.338595118,2.926457025,2.988535862,3.111951175,3.238558907,3.377335002,2.856299468,3.035564662,3.148897799,3.325008438,3.44226434,3.723095367,3.911539684,4.037893369,4.180567262,4.292733817,3.013364834,3.175269287,3.17660421,3.289012628,3.279649105,2.719901431,2.782931452,2.830262358,2.919253028,3.056313863,3.053171715,3.354149707,3.51210224,3.658217456,3.771163995,2.477142806,2.673949231,2.910936054,3.148075989,3.436277017,2.424140494,2.769308555,2.985580889,3.295446013,3.653441544,2.856567329,3.358189985,3.611914235,4.057707547,4.509564746,3.639593995,4.194813041,4.605130387,5.083621949,5.766287667,4.846693225,5.460506613,6.331786051,6.703286843,8.101691217,4.957425089,5.481569029,6.089798269,6.421343926,6.901668854,9.227719721,11.21728687,11.14050804,11.69925016,12.40610859,13.71177626
1982,6.25808714,2.218993126,1.191368508,0.741762731,0.465581126,7.510714193,6.429334051,5.32130277,4.2513834,3.386663124,8.035443256,7.39032923,6.780354023,6.644996677,6.575976598,7.433487923,7.788307633,8.512443758,9.474293696,9.825304993,8.379826009,8.842165941,8.636733719,8.285090333,7.930192063,4.078894884,3.993361143,3.987444803,4.025995448,4.115354495,3.771372896,3.851374905,4.010422232,4.173583681,4.352426698,2.833144753,3.010956726,3.123371123,3.298054114,3.414359475,2.530993147,2.659099259,2.744995612,2.841986585,2.918238402,2.670937012,2.814443232,2.815626459,2.915261193,2.906961707,2.263682369,2.316140133,2.355532052,2.42959599,2.543667107,2.051862711,2.254132868,2.360283764,2.458479473,2.534384405,2.009757371,2.169430508,2.361702836,2.554099387,2.787922863,2.283746257,2.608923889,2.812670799,3.104590066,3.441852266,2.6684102,3.136991842,3.374003717,3.790433397,4.212527547,2.474923917,2.852472868,3.131488663,3.456862925,3.921075614,3.615787009,4.073711283,4.723713403,5.000864788,6.044118845,4.506750081,4.983244571,5.536180245,5.837585387,6.274244412,5.401592032,6.566216707,6.521273001,6.848341558,7.262112345,9.794125903
1983,5.989883405,2.12389342,1.140309858,0.7099729,0.445627649,6.205054173,5.311660789,4.396249292,3.512324345,2.797926749,7.443374088,6.845793485,6.280762596,6.155378678,6.09144415,4.919188401,5.153994055,5.633198712,6.269712971,6.501998369,4.269755967,4.505331107,4.400657638,4.221485488,4.040654883,3.948962835,3.866153748,3.860425871,3.897748496,3.984261036,4.02939309,4.114868474,4.284797095,4.459121309,4.650199953,4.460590426,4.740543076,4.917531768,5.192558054,5.375672799,3.731991653,3.920886254,4.04754186,4.19055667,4.302991246,3.312989178,3.490992086,3.492459743,3.616045134,3.605750578,2.674627783,2.736608649,2.783151717,2.870661109,3.005440521,2.092899966,2.299215525,2.407489439,2.507649062,2.585072093,2.050653597,2.213575896,2.409760743,2.60607234,2.844653851,2.442859725,2.790693177,3.008635567,3.320893472,3.681653448,2.736830974,3.21742753,3.460516633,3.887623997,4.320541074,3.239238656,3.733383606,4.098566044,4.524423534,5.131996024,3.769650286,4.247060699,4.924722484,5.213667545,6.301315391,6.609900119,7.308758705,8.119731025,8.561791901,9.202225138,5.176525697,6.292624344,6.249553293,6.562993993,6.959524331,8.488242449
1984,5.811080915,2.060493617,1.106270757,0.688779679,0.432325331,6.271604805,5.368629572,4.443400076,3.54999483,2.827935157,4.867528538,4.476745997,4.107249053,4.025255351,3.983445933,2.652314258,2.778916114,3.037292342,3.380486322,3.505729314,1.829018019,1.929930385,1.885091836,1.80834059,1.730878918,2.414064611,2.363442082,2.359940538,2.382756461,2.43564297,3.445171199,3.518253503,3.663544165,3.812593103,3.975967246,3.799027145,4.037459194,4.188198172,4.422434501,4.57839096,4.517088824,4.745721086,4.899021166,5.072121928,5.208209309,4.868182203,5.129743754,5.131900362,5.313499568,5.298372512,3.844777439,3.933874933,4.000780594,4.126575344,4.320320748,2.91364505,3.200868672,3.351602944,3.491040852,3.598825855,2.599831483,2.806385396,3.055109773,3.303994847,3.606469982,2.630052042,3.004539397,3.239182354,3.575368068,3.963772486,2.6684102,3.136991842,3.374003717,3.790433397,4.212527547,4.731472194,5.453256953,5.986669503,6.608708533,7.496173967,4.538966671,5.113807781,5.929767889,6.277681329,7.587298124,6.760125121,7.474866857,8.304270367,8.756378081,9.411366619,6.977056374,8.481363246,8.42331096,8.845774513,9.380228446,9.794125903
1985,26.1051635,2.852991162,1.753013662,8.445498527,10.30264519,9.145958295,15.5009345,17.0887913,16.74901553,17.7849828,10.41444304,11.92202191,12.80324213,10.90904373,8.61377089,6.119129982,4.480430942,3.662111446,3.242860699,2.58227352,2.499698905,1.784764365,1.447051692,1.409995584,1.081072797,0.966597299,1.188854166,1.282060252,1.612076177,1.95905086,2.122984813,2.213072925,2.574574499,2.805074321,2.359043042,2.591674156,2.374665812,1.936380696,1.863698997,1.799863752,1.759240404,2.009512621,2.154025555,2.162706839,2.489990763,2.599597882,3.045973284,3.161563471,3.145741245,3.028085111,3.235324493,3.199836675,3.312240455,3.416385746,3.58070062,3.857501898,4.201703665,3.497940538,4.120411597,5.058631273,4.440161634,6.028998738,5.458005101,5.739298914,4.570896786,5.428577168,4.50146294,4.564826378,5.331242777,4.65496413,6.431552789,5.570171412,7.678021279,7.070616144,9.775224181,4.331116854,4.362605562,4.05251474,4.575259754,4.32471575,4.000445202,5.113807781,3.618163458,5.639273058,6.301315391,3.90585007,8.305407619,5.536180245,5.642999208,5.01939553,6.076791036,4.103885442,5.706113876,5.706951299,3.933644187,5.745887196
1986,18.32725519,24.40892438,22.7551385,21.54290904,14.87199138,7.501206959,5.987147785,5.056360269,5.166238055,4.334071415,3.5439897,5.045232861,6.415839709,6.68806786,5.979870055,5.017157409,4.523137391,4.208316351,3.974737355,4.350733899,4.875334129,5.293375213,5.010875412,4.374508264,3.212994849,3.525165778,3.471454165,3.788013208,3.692793086,3.838465506,3.862281565,4.600898061,4.819330509,3.666125615,3.60105066,3.182119385,2.829912626,2.807934343,2.537557106,2.369920266,2.36641187,2.163731032,2.49172273,2.362495,2.164317409,2.260023625,2.444596525,2.241070205,2.351519445,2.388305077,2.413433664,2.237747697,2.460625021,2.44454735,2.187553712,2.37605702,2.407413903,2.242269575,2.483064268,2.453284104,2.798470293,3.020805853,3.185552663,3.786600836,4.117048878,4.267984808,6.287078881,5.92505242,6.552720836,7.208141425,7.115760532,7.158776255,8.132214087,7.094913794,5.940743977,8.298274309,8.725211125,8.611593823,7.727105362,7.726825474,7.385437296,9.274193772,7.839354158,7.128892357,7.072905031,6.009000108,7.308758705,3.69078683,5.253826849,7.738234775,6.076791036,3.556700716,5.162674459,5.421603734,6.354348302,5.811181369
