YEAR,gender,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,43,46,49,52,55,58
1999,2,0,0,0,0,0,0,0,0,0.0002,0.0011,0.0036,0.0065,0.0164,0.0284,0.0421,0.052,0.0691,0.1073,0.0865,0.0507,0.0189,0.0023,0.0006,0.0005
2000,2,0,0,0,0,0,0.0002,0,0.0005,0.0009,0.0026,0.0044,0.0105,0.024,0.0373,0.059,0.0692,0.0678,0.0973,0.0785,0.0526,0.0197,0.0033,0.0004,0.0004
2001,2,0,0,0,0,0,0,0.0005,0.0009,0.0012,0.0021,0.0061,0.0186,0.018,0.0344,0.0497,0.071,0.0693,0.0989,0.0798,0.0472,0.0185,0.0034,0.0008,0.0003
2002,2,0,0,0,0,0.0001,0,0.0005,0.0006,0.0014,0.0006,0.0021,0.0064,0.0101,0.0182,0.0396,0.0618,0.0751,0.1179,0.0805,0.0458,0.0157,0.0037,0.0012,0.0009
2003,2,0,0,0,0,0.0002,0.0001,0.0001,0.0006,0.0008,0.0027,0.0065,0.0084,0.0158,0.0232,0.0407,0.0615,0.0758,0.1335,0.0914,0.0384,0.0096,0.0022,0,0.0003
2004,2,0,0,0,0,0,0.0002,0.0003,0.0004,0.0024,0.0045,0.0098,0.016,0.0232,0.0312,0.0459,0.0491,0.0553,0.0885,0.0844,0.0371,0.0071,0.0018,0.0004,0
2005,2,0,0,0,0,0.0001,0,0.0001,0.0004,0.0002,0.0023,0.0056,0.0158,0.022,0.0328,0.0467,0.0699,0.0633,0.0861,0.0777,0.0428,0.0108,0.0011,0,0.0001
2006,2,0,0,0.0002,0,0,0,0.0002,0.0009,0.0014,0.002,0.0041,0.0078,0.0188,0.0304,0.0485,0.0534,0.0499,0.0783,0.0788,0.056,0.0122,0.0013,0.0002,0.0001
2007,2,0,0,0,0,0,0.0002,0.0003,0.0007,0.0018,0.0047,0.0067,0.0128,0.0151,0.0242,0.0394,0.0494,0.0542,0.0922,0.0806,0.0518,0.017,0.0013,0.0002,0
2008,2,0,0,0,0,0.0001,0,0,0.0002,0.0006,0.002,0.0057,0.0088,0.0189,0.0332,0.0546,0.0685,0.0609,0.0788,0.0714,0.0535,0.0191,0.0023,0.0002,0
2009,2,0,0,0,0,0,0,0.0001,0,0.0005,0.0014,0.0038,0.0093,0.0208,0.0338,0.0513,0.0741,0.0756,0.0902,0.0695,0.0492,0.0166,0.0018,0.0007,0
