YEAR,gender,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,43,46,49,52,55,58
1981,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,1,270,296,"1,423","19,372","30,558","27,807","33,607","46,438","54,947","63,582","84,479","90,192","72,522","31,547","10,411","3,084",591,416,0,0,0,0,0,0
1983,1,472,"1,359","16,949","48,266","27,901","49,502","65,942","56,130","50,271","57,082","71,398","85,472","81,972","58,870","23,816","6,723","1,372",124,0,0,0,0,0,0
1984,1,719,"1,504","10,405","31,200","57,558","94,504","72,641","68,822","79,823","79,918","87,228","96,036","92,244","70,882","34,055","7,580","3,571",115,0,136,0,0,0,0
1985,1,34,"2,702","4,272","8,827","23,652","39,868","61,002","86,019","75,191","57,149","70,290","74,926","80,923","60,959","38,857","14,297","3,332",784,0,0,0,0,0,0
1986,1,466,831,"7,254","23,709","17,415","22,825","38,524","65,068","74,075","82,941","84,310","69,949","87,559","88,824","49,434","20,699","6,896","1,659",112,0,0,0,0,0
1987,1,57,207,"7,513","23,995","27,067","44,089","43,976","53,560","63,006","79,701","78,040","90,860","99,297","97,642","55,065","28,648","14,990","3,819",0,0,0,0,0,0
1988,1,537,"1,633","5,230","30,885","77,092","101,891","73,960","76,373","64,687","70,875","75,182","86,131","115,638","137,931","120,561","51,741","17,666","5,158",259,0,0,0,0,0
1989,1,0,"1,542","17,375","70,043","40,335","43,436","127,715","102,697","102,989","72,955","74,827","76,267","76,468","128,410","127,731","58,911","18,021","3,020",0,0,0,0,0,0
1990,1,0,"1,300","4,751","17,315","74,021","78,166","64,404","94,976","114,383","99,884","96,768","97,843","109,661","136,167","132,391","69,937","27,546","5,463",499,0,0,0,0,0
1991,1,104,704,"12,034","8,805","10,320","47,573","91,910","125,851","119,070","112,653","111,827","92,098","101,782","95,911","107,636","72,527","21,392","4,766",447,57,0,0,0,0
1992,1,0,19,"3,458","44,852","74,833","45,930","49,481","91,687","128,805","160,500","144,343","119,009","124,420","135,703","138,556","88,969","32,185","6,546",325,24,180,0,0,0
1993,1,0,911,"6,946","13,504","19,313","58,282","64,410","61,036","72,453","109,604","139,127","138,738","121,887","128,755","117,834","68,837","26,737","7,095",237,0,0,0,0,0
1994,1,0,888,"4,968","20,094","43,444","65,764","87,742","75,729","68,493","92,896","126,882","142,646","157,124","153,685","144,324","95,407","31,708","8,362",389,0,0,0,0,0
1995,1,0,116,"1,971","7,676","19,001","34,430","44,097","60,255","70,084","65,626","106,692","133,120","152,698","139,029","120,434","73,474","32,089","10,573",497,141,0,0,0,0
1996,1,65,627,"3,147","19,702","38,017","35,646","55,729","69,113","74,663","77,901","89,210","116,174","139,289","145,854","135,787","84,999","33,756","12,379","1,009",0,0,31,0,0
1997,1,62,473,"3,003","10,380","12,432","24,205","30,196","40,225","53,243","66,194","73,602","91,153","142,540","151,214","144,887","101,655","53,182","23,771","2,371","1,854",0,0,0,0
1998,1,63,"1,263","17,181","34,491","18,227","26,354","29,318","37,447","46,656","69,562","77,228","94,432","135,438","161,070","157,738","106,858","59,743","14,973","2,642",436,0,0,0,0
1999,1,0,462,"2,612","7,341","20,402","16,443","18,296","30,029","32,087","49,353","61,089","67,466","80,740","99,152","83,524","46,103","21,418","11,042","1,044",102,0,0,0,0
2000,1,63,359,"5,332","7,613","11,397","24,138","22,029","25,510","28,109","43,037","63,628","64,670","87,320","87,424","73,411","49,001","19,299","7,638",588,240,,0,0,0
2001,1,0,742,"5,056","6,574","17,029","20,786","37,297","63,484","59,990","46,244","59,537","97,817","120,340","123,229","105,454","59,994","30,875","9,795","1,885",561,18,18,0,0
2002,1,72,501,"1,942","6,513","13,392","17,985","21,845","35,926","57,205","59,348","59,477","74,859","108,751","116,123","107,589","63,228","25,992","12,491","2,022","3,015",16,0,0,0
2003,1,0,635,"4,379","10,622","12,613","23,170","28,478","31,023","42,634","69,681","85,251","103,423","113,692","99,195","87,687","65,020","32,534","8,622","2,167",89,0,0,0,29
2004,1,81,444,"3,012","10,372","21,710","32,872","46,472","40,504","48,182","58,450","79,146","117,149","133,542","122,533","114,557","71,398","44,616","15,805","1,650",0,68,0,0,0
2005,1,0,"1,200","8,545","23,852","27,815","36,736","49,358","57,370","59,440","59,889","85,080","113,368","137,621","128,307","100,952","61,070","33,434","14,867","1,546",877,797,0,0,0
2006,1,638,379,"2,230","12,541","32,505","50,465","58,073","63,491","61,223","65,365","79,000","108,798","126,039","141,467","112,683","73,291","37,638","15,919","1,971",202,0,0,0,90
2007,1,0,"2,490","3,541","5,582","8,758","21,199","47,793","72,609","71,653","72,140","78,834","86,818","111,318","112,440","94,141","60,010","33,159","15,938","1,422",92,0,0,0,0
2008,1,31,966,"4,745","12,664","14,063","16,233","18,397","30,877","52,040","81,613","91,583","95,052","121,469","145,654","118,550","57,581","39,755","12,320",915,250,235,0,0,0
2009,1,265,"2,476","2,741","7,265","13,034","15,440","19,456","26,224","27,088","44,272","76,770","92,104","89,740","95,521","77,539","45,779","25,367","12,135",981,444,0,0,0,0
2010,1,191,212,"3,481","23,133","20,281","28,454","39,393","25,428","29,646","44,548","55,573","99,533","130,340","116,970","107,474","71,976","42,742","17,306",252,29,257,81,0,0
