YEAR,gender,Nsamp,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80
2001,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0.243440871,0,0.046270524,0.710795285,1.285302055,2.033338656,3.905218546,5.536519365,7.351671769,7.609607195,11.64427906,15.60933146,11.6832685,6.010674528,5.631727976,3.94052159,2.224883547,1.484714461,0.446787144,0.13088122,0.421910597,0.155193589,0
2002,2,10,0,0,0,0,0,0,0,0,0,0,0.252961317,0.479153403,2.161650234,5.358220303,4.009750129,1.608266475,0.627540872,0.296041174,1.244645544,1.158404865,1.058944593,3.776518344,7.841454729,11.1345761,7.359777494,6.733550476,6.044573197,4.221991243,6.820533288,4.444778423,2.812538505,3.128968193,3.033572857,2.070440824,1.382578296
2003,2,10,0,0,0,0,0,0,0,0,0,0,0,0.282180713,0.738255536,2.195909199,3.437880587,6.926809335,5.064438788,2.213913547,1.573606237,2.693640535,3.13086208,2.586257476,3.178294313,4.182222188,3.644540201,4.995665441,5.78552467,4.974816113,5.513657241,2.173647351,2.705621223,0.929865569,1.195317034,0.220350205,0
2004,2,6,0,0,0,0,0,0,0,0,0,0,0.292872789,0.136544996,0.292872789,1.500950647,1.189764144,2.658388144,6.68669405,6.107590601,3.640054772,3.591085707,4.050179227,9.236895378,5.510675258,12.1344797,12.2324418,8.504518285,4.185182962,3.718723539,2.839218625,0.654197792,0.038745028,0,0,0,0
2005,2,6,0,0,0,0,0,0,0,0,0,0,0,0.220558216,0,0,0.066515461,0.441116431,2.062808156,1.842249941,10.53560889,5.580461821,10.44187322,6.377648408,2.23988252,16.9338386,0.062401388,5.659780744,7.368999763,9.211249704,3.684499882,3.942333578,9.211249704,1.842249941,0,0,1.842249941
2006,2,21,0,0,0,0,0,0,0,0,0,0,0.405603371,0.405603371,0.276719532,1.427655039,2.279924462,4.18559686,6.090908321,6.048396709,7.361535975,12.00558713,7.944274093,5.891192062,6.52813737,7.835836661,3.889627335,3.110899123,2.239342875,2.554179011,1.33843839,0.924504416,0.862025132,0.631021622,0.597448424,0.150296496,0.103132339
1986,1,19,0,0,0,0,0,0,0,0,0,0,0,0.125568619,0.020771949,1.485799391,8.041438803,10.20326425,7.674716445,5.580874907,1.626333031,0.38378309,0.210266842,0.024443274,0.370880576,0.322616759,0,0,0,0,0,0,0,0,0,0,0
1987,1,22,0,0,0,0,0,0,0,0,0,0,0.059678232,0.197472171,0.116506424,0.653338875,2.147800628,6.20253725,6.798449764,4.68146736,1.67557257,0.16108504,0.007409132,0,0.007409132,0,0.155566452,0,0,0,0,0.02696805,0,0,0,0,0
1988,1,16,0,0,0,0,0,0,0,0,0,0.312506271,0.949369796,1.133274107,1.27107327,0.85981243,2.204866624,6.065492046,8.578437095,4.237931404,1.884374107,0,0.009398938,0.203586898,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1,17,0,0,0,0,0,0,0,0,0,0.030575486,0,0.648291935,0.629623584,0.51874709,1.37481249,4.920497436,3.477033055,4.812859306,3.080746973,2.202285456,1.690497145,0.261175534,0.133618873,0.527934044,0.127454158,0,0,0,0,0,0,0,0,0,0
1990,1,19,0,0,0,0,0,0,0,0,0,0,0,0.35345183,0.202310425,0.482811548,0.054319557,1.232161044,1.722872977,0.384846355,1.212098494,0.482329685,0.031510455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,39,0,0,0,0,0,0,0,0,0,0.047128644,0.038873001,0.064893191,0.292289856,1.250033854,0.755574252,0.571823161,0.536512278,1.05301455,0.455424761,0.191057104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,30,0,0,0,0,0,0,0,0,0,0,0.144051333,0.540750324,0.397089351,1.643086104,0.962612959,0.984006544,1.597399252,0.923824561,0.930713263,0.862267214,0.434864683,0.002472048,0.145040868,0.205643853,0,0,0,0,0,0,0,0,0,0,0
1993,1,18,0,0,0,0,0,0,0,0,0,0,0.495722747,1.004042965,1.48552686,0.309456996,1.553824386,2.331882905,1.582834396,3.608046686,1.23436517,0,0.015678541,0,0,0,0,0,0,0,0,0.054841647,0,0,0,0,0
1994,1,20,0,0,0,0,0,0,0,0,0,0,0.010818345,0.053899386,0.092532896,0.069331137,0.495015122,2.5829435,2.27495876,2.0726312,3.199947436,0.997631732,0.046404899,0.009459332,0.281339909,0,0,0.001359013,0.048463335,0,0.216267054,0,0,0,0,0,0
1995,1,22,0,0,0,0,0,0,0,0,0,0,0,0.109408774,0.563591849,0.711441845,1.293739273,1.79248128,2.425403671,6.045998726,2.366200514,0.829434776,0.163125555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,18,0,0,0,0,0,0,0,0,0,0,0,0.016599964,0.029553162,0.109138054,0.801220185,1.258282439,3.674179766,7.613812567,5.736442239,1.616967195,0.439852445,0.165300278,0,0,0,0,0.065082017,0,0,0,0,0,0,0,0
1997,1,17,0,0,0,0,0,0,0,0,0,0.333441753,0.189463731,0,0.033367798,0.117982809,0.875914095,1.040864266,2.440681681,2.838348035,2.091787792,0.948417682,0.284703685,0.26826991,0.385488293,0,0.26826991,0,0,0,0,0,0,0.073953196,0,0,0
1998,1,20,0,0,0,0,0,0,0,0,0,0.021177626,0.325524544,0.062930969,0.317748972,0.298677859,0.551278341,0.868920379,1.210920079,2.764675035,1.053578751,0.742344585,0.515151775,0.064397384,0.044747817,0,0,0,0.044747817,0,0.089495634,0,0,0,0,0,0
1999,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0.404128667,0.75925025,0.813876009,0.896009919,1.260798256,2.446186305,1.265944054,0.793929648,0.085133827,0,0.101174086,0,0,0,0,0.005664518,0,0,0,0,0,0,0
2000,1,21,0,0,0,0,0,0,0,0,0,0,0.06132857,0.12265714,1.098766498,1.991544407,1.562565467,2.594075068,2.861995462,1.958050783,1.679720396,0.564199469,0.060232108,0.01199463,0.0733232,0.08531783,0.01199463,0.34568847,0,0,0,0,0,0,0,0,0
2001,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0.352363936,0.382582961,1.605957304,0.735699904,1.553723726,2.515952732,3.621492705,0.973079361,0,0,0.152809436,0,0,0,0,0,0,0,0,0,0,0,0
2002,1,10,0,0,0,0,0,0,0,0,0,0,0.493664514,1.950876603,1.216734895,0.219700998,0.317874091,1.514648527,1.196177422,0.340835557,3.023884942,0.664171571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,10,0,0,0,0,0,0,0,0,0,0.231839776,0.499794124,3.705258924,7.34754253,2.642499318,3.026651658,1.503611742,4.363467386,3.095933984,2.375579317,0.265451464,0.10902883,0,0,0,0,0,0,0.490065365,0,0,0,0,0,0,0
2004,1,6,0,0,0,0,0,0,0,0,0,1.24800224,0.136544996,0.194910692,1.806564589,1.338563905,0.576707736,0.038745028,1.426505464,0.156327793,0.997087679,2.877963653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,6,0,0,0,0,0,0,0,0,0,0,0,0.088537182,0,0.277371049,0.066515461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,21,0,0,0,0,0,0,0,0,0,0,0.405603371,0.470769816,0.880846819,2.456256379,4.446417172,1.440208541,2.560936284,0.460461931,1.21141175,0.230230965,0.115115483,0,0.115115483,0,0,0,0,0,0,0,0,0,0,0,0.118739884
