"","V1","V2"
"1",0.61777783275961,13.0788342857143
"2",0.663920964655172,13.0455062068966
"3",1.17129943095238,13.008003
"4",1.19762716141975,12.9272433333333
"5",0.54179721456044,12.9371333333333
"6",0.443937458249158,12.9965860606061
"7",0.596329309722222,13.040115
"8",1.92344805877193,12.892449122807
"9",0.412582626111111,13.0143888888889
"10",0.401154176075269,13.009075483871
"11",1.45672436028369,13.036417
"12",0.634444444444444,4.30836714549953
"13",0.358447294444444,5.53651508365429
"14",0.221508796964286,2.36655968745394
"15",0.0691838409090909,5.48555347046289
"16",0.134453781512605,2.34697335647889
"17",0.205741626794258,5.66001447378285
"18",0.539196549197861,5.43190126432815
"19",2.17904945317705,6.118040795
"20",0.87257840874943,6.118040795
"21",0.952454722798455,6.118040795
"22",1.90571428571429,6.184783508
"23",1.15789848197343,6.26275935583871
"24",5.10471052631579,6.118040795
"25",2.53328947368421,6.118040795
"26",5.26055263157895,6.118040795
"27",3.00674645418472,6.118040795
"28",0.596613581573544,6.41617044796
